x,y
64.83,777.94
64.84,778.06
64.85,778.18
64.86,778.30
64.87,778.42
64.88,778.54
64.89,778.66
64.90,778.78
64.91,778.90
64.92,779.02
64.93,779.14
64.94,779.26
64.95,779.38
64.96,779.50
64.97,779.62
64.98,779.74
64.99,779.86
65.00,779.98
65.01,780.10
65.02,780.22
65.03,780.34
65.04,780.46
65.05,780.58
65.06,780.70
65.07,780.82
65.08,780.94
65.09,781.06
65.10,781.18
65.11,781.30
65.12,781.42
65.13,781.54
65.14,781.66
65.15,781.78
65.16,781.90
65.17,782.02
65.18,782.14
65.19,782.26
65.20,782.38
65.21,782.50
65.22,782.62
65.23,782.74
65.24,782.86
65.25,782.98
65.26,783.10
65.27,783.22
65.28,783.34
65.29,783.46
65.30,783.58
65.31,783.70
65.32,783.82
65.33,783.94
65.34,784.06
65.35,784.18
65.36,784.30
65.37,784.42
65.38,784.54
65.39,784.66
65.40,784.78
65.41,784.90
65.42,785.02
65.43,785.14
65.44,785.26
65.45,785.38
65.46,785.50
65.47,785.62
65.48,785.74
65.49,785.86
65.50,785.98
65.51,786.10
65.52,786.22
65.53,786.34
65.54,786.46
65.55,786.58
65.56,786.70
65.57,786.82
65.58,786.94
65.59,787.06
65.60,787.18
65.61,787.30
65.62,787.42
65.63,787.54
65.64,787.66
65.65,787.78
65.66,787.90
65.67,788.02
65.68,788.14
65.69,788.26
65.70,788.38
65.71,788.50
65.72,788.62
65.73,788.74
65.74,788.86
65.75,788.98
65.76,789.10
65.77,789.22
65.78,789.34
65.79,789.46
65.80,789.58
65.81,789.70
65.82,789.82
65.83,789.94
65.84,790.06
65.85,790.18
65.86,790.30
65.87,790.42
65.88,790.54
65.89,790.66
65.90,790.78
65.91,790.90
65.92,791.02
65.93,791.14
65.94,791.26
65.95,791.38
65.96,791.50
65.97,791.62
65.98,791.74
65.99,791.86
66.00,791.98
66.01,792.10
66.02,792.22
66.03,792.34
66.04,792.46
66.05,792.58
66.06,792.70
66.07,792.82
66.08,792.94
66.09,793.06
66.10,793.18
66.11,793.30
66.12,793.42
66.13,793.54
66.14,793.66
66.15,793.78
66.16,793.90
66.17,794.02
66.18,794.14
66.19,794.26
66.20,794.38
66.21,794.50
66.22,794.62
66.23,794.74
66.24,794.86
66.25,794.98
66.26,795.10
66.27,795.22
66.28,795.34
66.29,795.46
66.30,795.58
66.31,795.70
66.32,795.82
66.33,795.94
66.34,796.06
66.35,796.18
66.36,796.30
66.37,796.42
66.38,796.54
66.39,796.66
66.40,796.78
66.41,796.90
66.42,797.02
66.43,797.14
66.44,797.26
66.45,797.38
66.46,797.50
66.47,797.62
66.48,797.74
66.49,797.86
66.50,797.98
66.51,798.10
66.52,798.23
66.53,798.35
66.54,798.47
66.55,798.59
66.56,798.71
66.57,798.83
66.58,798.95
66.59,799.07
66.60,799.19
66.61,799.31
66.62,799.43
66.63,799.55
66.64,799.67
66.65,799.79
66.66,799.91
66.67,800.03
66.68,800.15
66.69,800.27
66.70,800.39
66.71,800.51
66.72,800.63
66.73,800.75
66.74,800.87
66.75,800.99
66.76,801.11
66.77,801.23
66.78,801.35
66.79,801.47
66.80,801.59
66.81,801.71
66.82,801.83
66.83,801.95
66.84,802.07
66.85,802.19
66.86,802.31
66.87,802.43
66.88,802.55
66.89,802.67
66.90,802.79
66.91,802.91
66.92,803.03
66.93,803.15
66.94,803.27
66.95,803.39
66.96,803.51
66.97,803.63
66.98,803.75
66.99,803.87
67.00,803.99
67.01,804.11
67.02,804.23
67.03,804.35
67.04,804.47
67.05,804.59
67.06,804.71
67.07,804.83
67.08,804.95
67.09,805.07
67.10,805.19
67.11,805.31
67.12,805.43
67.13,805.55
67.14,805.67
67.15,805.79
67.16,805.91
67.17,806.03
67.18,806.15
67.19,806.27
67.20,806.39
67.21,806.51
67.22,806.63
67.23,806.75
67.24,806.87
67.25,806.99
67.26,807.11
67.27,807.23
67.28,807.35
67.29,807.47
67.30,807.59
67.31,807.71
67.32,807.83
67.33,807.95
67.34,808.07
67.35,808.19
67.36,808.31
67.37,808.43
67.38,808.55
67.39,808.67
67.40,808.79
67.41,808.91
67.42,809.03
67.43,809.15
67.44,809.27
67.45,809.39
67.46,809.51
67.47,809.63
67.48,809.75
67.49,809.87
67.50,809.99
67.51,810.11
67.52,810.23
67.53,810.35
67.54,810.47
67.55,810.59
67.56,810.71
67.57,810.83
67.58,810.95
67.59,811.07
67.60,811.19
67.61,811.31
67.62,811.43
67.63,811.55
67.64,811.67
67.65,811.79
67.66,811.91
67.67,812.03
67.68,812.15
67.69,812.27
67.70,812.39
67.71,812.51
67.72,812.63
67.73,812.75
67.74,812.87
67.75,812.99
67.76,813.11
67.77,813.23
67.78,813.35
67.79,813.47
67.80,813.59
67.81,813.71
67.82,813.83
67.83,813.95
67.84,814.07
67.85,814.19
67.86,814.31
67.87,814.43
67.88,814.55
67.89,814.67
67.90,814.79
67.91,814.91
67.92,815.03
67.93,815.15
67.94,815.27
67.95,815.39
67.96,815.51
67.97,815.63
67.98,815.75
67.99,815.87
68.00,815.99
68.01,816.11
68.02,816.23
68.03,816.35
68.04,816.47
68.05,816.59
68.06,816.71
68.07,816.83
68.08,816.95
68.09,817.07
68.10,817.19
68.11,817.31
68.12,817.43
68.13,817.55
68.14,817.67
68.15,817.79
68.16,817.91
68.17,818.03
68.18,818.15
68.19,818.27
68.20,818.39
68.21,818.51
68.22,818.63
68.23,818.75
68.24,818.87
68.25,818.99
68.26,819.11
68.27,819.23
68.28,819.35
68.29,819.47
68.30,819.59
68.31,819.71
68.32,819.83
68.33,819.95
68.34,820.07
68.35,820.19
68.36,820.31
68.37,820.43
68.38,820.55
68.39,820.67
68.40,820.79
68.41,820.91
68.42,821.03
68.43,821.15
68.44,821.27
68.45,821.39
68.46,821.51
68.47,821.63
68.48,821.75
68.49,821.87
68.50,821.99
68.51,822.11
68.52,822.23
68.53,822.35
68.54,822.47
68.55,822.59
68.56,822.71
68.57,822.83
68.58,822.95
68.59,823.07
68.60,823.19
68.61,823.31
68.62,823.43
68.63,823.55
68.64,823.67
68.65,823.79
68.66,823.91
68.67,824.03
68.68,824.15
68.69,824.27
68.70,824.39
68.71,824.51
68.72,824.63
68.73,824.75
68.74,824.87
68.75,824.99
68.76,825.11
68.77,825.23
68.78,825.35
68.79,825.47
68.80,825.59
68.81,825.71
68.82,825.83
68.83,825.95
68.84,826.07
68.85,826.19
68.86,826.31
68.87,826.43
68.88,826.55
68.89,826.67
68.90,826.79
68.91,826.91
68.92,827.03
68.93,827.15
68.94,827.27
68.95,827.39
68.96,827.51
68.97,827.63
68.98,827.75
68.99,827.87
69.00,827.99
69.01,828.11
69.02,828.23
69.03,828.35
69.04,828.47
69.05,828.59
69.06,828.71
69.07,828.83
69.08,828.95
69.09,829.07
69.10,829.19
69.11,829.31
69.12,829.43
69.13,829.55
69.14,829.67
69.15,829.79
69.16,829.91
69.17,830.03
69.18,830.15
69.19,830.27
69.20,830.39
69.21,830.51
69.22,830.63
69.23,830.75
69.24,830.87
69.25,830.99
69.26,831.11
69.27,831.23
69.28,831.35
69.29,831.47
69.30,831.59
69.31,831.71
69.32,831.83
69.33,831.95
69.34,832.07
69.35,832.19
69.36,832.31
69.37,832.43
69.38,832.55
69.39,832.67
69.40,832.79
69.41,832.91
69.42,833.03
69.43,833.15
69.44,833.27
69.45,833.39
69.46,833.51
69.47,833.63
69.48,833.75
69.49,833.87
69.50,833.99
69.51,834.11
69.52,834.23
69.53,834.35
69.54,834.47
69.55,834.59
69.56,834.71
69.57,834.83
69.58,834.95
69.59,835.07
69.60,835.19
69.61,835.31
69.62,835.43
69.63,835.55
69.64,835.67
69.65,835.79
69.66,835.91
69.67,836.03
69.68,836.15
69.69,836.27
69.70,836.39
69.71,836.51
69.72,836.63
69.73,836.75
69.74,836.87
69.75,836.99
69.76,837.11
69.77,837.23
69.78,837.35
69.79,837.47
69.80,837.59
69.81,837.71
69.82,837.83
69.83,837.95
69.84,838.07
69.85,838.19
69.86,838.31
69.87,838.43
69.88,838.55
69.89,838.67
69.90,838.79
69.91,838.91
69.92,839.03
69.93,839.15
69.94,839.27
69.95,839.39
69.96,839.51
69.97,839.63
69.98,839.75
69.99,839.87
70.00,839.99
70.01,840.11
70.02,840.23
70.03,840.35
70.04,840.47
70.05,840.59
70.06,840.71
70.07,840.83
70.08,840.95
70.09,841.07
70.10,841.19
70.11,841.31
70.12,841.43
70.13,841.55
70.14,841.67
70.15,841.79
70.16,841.91
70.17,842.03
70.18,842.15
70.19,842.27
70.20,842.39
70.21,842.51
70.22,842.63
70.23,842.75
70.24,842.87
70.25,842.99
70.26,843.11
70.27,843.23
70.28,843.35
70.29,843.47
70.30,843.59
70.31,843.71
70.32,843.83
70.33,843.95
70.34,844.07
70.35,844.19
70.36,844.31
70.37,844.43
70.38,844.55
70.39,844.67
70.40,844.79
70.41,844.92
70.42,845.04
70.43,845.16
70.44,845.28
70.45,845.40
70.46,845.52
70.47,845.64
70.48,845.76
70.49,845.88
70.50,846.00
70.51,846.12
70.52,846.24
70.53,846.36
70.54,846.48
70.55,846.60
70.56,846.72
70.57,846.84
70.58,846.96
70.59,847.08
70.60,847.20
70.61,847.32
70.62,847.44
70.63,847.56
70.64,847.68
70.65,847.80
70.66,847.92
70.67,848.04
70.68,848.16
70.69,848.28
70.70,848.40
70.71,848.52
70.72,848.64
70.73,848.76
70.74,848.88
70.75,849.00
70.76,849.12
70.77,849.24
70.78,849.36
70.79,849.48
70.80,849.60
70.81,849.72
70.82,849.84
70.83,849.96
70.84,850.08
70.85,850.20
70.86,850.32
70.87,850.44
70.88,850.56
70.89,850.68
70.90,850.80
70.91,850.92
70.92,851.04
70.93,851.16
70.94,851.28
70.95,851.40
70.96,851.52
70.97,851.64
70.98,851.76
70.99,851.88
71.00,852.00
71.01,852.12
71.02,852.24
71.03,852.36
71.04,852.48
71.05,852.60
71.06,852.72
71.07,852.84
71.08,852.96
71.09,853.08
71.10,853.20
71.11,853.32
71.12,853.44
71.13,853.56
71.14,853.68
71.15,853.80
71.16,853.92
71.17,854.04
71.18,854.16
71.19,854.28
71.20,854.40
71.21,854.52
71.22,854.64
71.23,854.76
71.24,854.88
71.25,855.00
71.26,855.12
71.27,855.24
71.28,855.36
71.29,855.48
71.30,855.60
71.31,855.72
71.32,855.84
71.33,855.96
71.34,856.08
71.35,856.20
71.36,856.32
71.37,856.44
71.38,856.56
71.39,856.68
71.40,856.80
71.41,856.92
71.42,857.04
71.43,857.16
71.44,857.28
71.45,857.40
71.46,857.52
71.47,857.64
71.48,857.76
71.49,857.88
71.50,858.00
71.51,858.12
71.52,858.24
71.53,858.36
71.54,858.48
71.55,858.60
71.56,858.72
71.57,858.84
71.58,858.96
71.59,859.08
71.60,859.20
71.61,859.32
71.62,859.44
71.63,859.56
71.64,859.68
71.65,859.80
71.66,859.92
71.67,860.04
71.68,860.16
71.69,860.28
71.70,860.40
71.71,860.52
71.72,860.64
71.73,860.76
71.74,860.88
71.75,861.00
71.76,861.12
71.77,861.24
71.78,861.36
71.79,861.48
71.80,861.60
71.81,861.72
71.82,861.84
71.83,861.96
71.84,862.08
71.85,862.20
71.86,862.32
71.87,862.44
71.88,862.56
71.89,862.68
71.90,862.80
71.91,862.92
71.92,863.04
71.93,863.16
71.94,863.28
71.95,863.40
71.96,863.52
71.97,863.64
71.98,863.76
71.99,863.88
72.00,864.00
72.01,864.12
72.02,864.24
72.03,864.36
72.04,864.48
72.05,864.60
72.06,864.72
72.07,864.84
72.08,864.96
72.09,865.08
72.10,865.20
72.11,865.32
72.12,865.44
72.13,865.56
72.14,865.68
72.15,865.80
72.16,865.92
72.17,866.04
72.18,866.16
72.19,866.28
72.20,866.40
72.21,866.52
72.22,866.64
72.23,866.76
72.24,866.88
72.25,867.00
72.26,867.12
72.27,867.24
72.28,867.36
72.29,867.48
72.30,867.60
72.31,867.72
72.32,867.84
72.33,867.96
72.34,868.08
72.35,868.20
72.36,868.32
72.37,868.44
72.38,868.56
72.39,868.68
72.40,868.80
72.41,868.92
72.42,869.04
72.43,869.16
72.44,869.28
72.45,869.40
72.46,869.52
72.47,869.64
72.48,869.76
72.49,869.88
72.50,870.00
72.51,870.12
72.52,870.24
72.53,870.36
72.54,870.48
72.55,870.60
72.56,870.72
72.57,870.84
72.58,870.96
72.59,871.08
72.60,871.20
72.61,871.32
72.62,871.44
72.63,871.56
72.64,871.68
72.65,871.80
72.66,871.92
72.67,872.04
72.68,872.16
72.69,872.28
72.70,872.40
72.71,872.52
72.72,872.64
72.73,872.76
72.74,872.88
72.75,873.00
72.76,873.12
72.77,873.24
72.78,873.36
72.79,873.48
72.80,873.60
72.81,873.72
72.82,873.84
72.83,873.96
72.84,874.08
72.85,874.20
72.86,874.32
72.87,874.44
72.88,874.56
72.89,874.68
72.90,874.80
72.91,874.92
72.92,875.04
72.93,875.16
72.94,875.28
72.95,875.40
72.96,875.52
72.97,875.64
72.98,875.76
72.99,875.88
73.00,876.00
73.01,876.12
73.02,876.24
73.03,876.36
73.04,876.48
73.05,876.60
73.06,876.72
73.07,876.84
73.08,876.96
73.09,877.08
73.10,877.20
73.11,877.32
73.12,877.44
73.13,877.56
73.14,877.68
73.15,877.80
73.16,877.92
73.17,878.04
73.18,878.16
73.19,878.28
73.20,878.40
73.21,878.52
73.22,878.64
73.23,878.76
73.24,878.88
73.25,879.00
73.26,879.12
73.27,879.24
73.28,879.36
73.29,879.48
73.30,879.60
73.31,879.72
73.32,879.84
73.33,879.96
73.34,880.08
73.35,880.20
73.36,880.32
73.37,880.44
73.38,880.56
73.39,880.68
73.40,880.80
73.41,880.92
73.42,881.04
73.43,881.16
73.44,881.28
73.45,881.40
73.46,881.52
73.47,881.64
73.48,881.76
73.49,881.88
73.50,882.00
73.51,882.12
73.52,882.24
73.53,882.36
73.54,882.48
73.55,882.60
73.56,882.72
73.57,882.84
73.58,882.96
73.59,883.08
73.60,883.20
73.61,883.32
73.62,883.44
73.63,883.56
73.64,883.68
73.65,883.80
73.66,883.92
73.67,884.04
73.68,884.16
73.69,884.28
73.70,884.40
73.71,884.52
73.72,884.64
73.73,884.76
73.74,884.88
73.75,885.00
73.76,885.12
73.77,885.24
73.78,885.36
73.79,885.48
73.80,885.60
73.81,885.72
73.82,885.84
73.83,885.96
73.84,886.08
73.85,886.20
73.86,886.32
73.87,886.44
73.88,886.56
73.89,886.68
73.90,886.80
73.91,886.92
73.92,887.04
73.93,887.16
73.94,887.28
73.95,887.40
73.96,887.52
73.97,887.64
73.98,887.76
73.99,887.88
74.00,888.00
74.01,888.12
74.02,888.24
74.03,888.36
74.04,888.48
74.05,888.60
74.06,888.72
74.07,888.84
74.08,888.96
74.09,889.08
74.10,889.20
74.11,889.32
74.12,889.44
74.13,889.56
74.14,889.68
74.15,889.80
74.16,889.92
74.17,890.04
74.18,890.16
74.19,890.28
74.20,890.40
74.21,890.52
74.22,890.64
74.23,890.76
74.24,890.88
74.25,891.00
74.26,891.12
74.27,891.24
74.28,891.36
74.29,891.48
74.30,891.60
74.31,891.72
74.32,891.85
74.33,891.97
74.34,892.09
74.35,892.21
74.36,892.33
74.37,892.45
74.38,892.57
74.39,892.69
74.40,892.81
74.41,892.93
74.42,893.05
74.43,893.17
74.44,893.29
74.45,893.41
74.46,893.53
74.47,893.65
74.48,893.77
74.49,893.89
74.50,894.01
74.51,894.13
74.52,894.25
74.53,894.37
74.54,894.49
74.55,894.61
74.56,894.73
74.57,894.85
74.58,894.97
74.59,895.09
74.60,895.21
74.61,895.33
74.62,895.45
74.63,895.57
74.64,895.69
74.65,895.81
74.66,895.93
74.67,896.05
74.68,896.17
74.69,896.29
74.70,896.41
74.71,896.53
74.72,896.65
74.73,896.77
74.74,896.89
74.75,897.01
74.76,897.13
74.77,897.25
74.78,897.37
74.79,897.49
74.80,897.61
74.81,897.73
74.82,897.85
74.83,897.97
74.84,898.09
74.85,898.21
74.86,898.33
74.87,898.45
74.88,898.57
74.89,898.69
74.90,898.81
74.91,898.93
74.92,899.05
74.93,899.17
74.94,899.29
74.95,899.41
74.96,899.53
74.97,899.65
74.98,899.77
74.99,899.89
75.00,900.01
75.01,900.13
75.02,900.25
75.03,900.37
75.04,900.49
75.05,900.61
75.06,900.73
75.07,900.85
75.08,900.97
75.09,901.09
75.10,901.21
75.11,901.33
75.12,901.45
75.13,901.57
75.14,901.69
75.15,901.81
75.16,901.93
75.17,902.05
75.18,902.17
75.19,902.29
75.20,902.41
75.21,902.53
75.22,902.65
75.23,902.77
75.24,902.89
75.25,903.01
75.26,903.13
75.27,903.25
75.28,903.37
75.29,903.49
75.30,903.61
75.31,903.73
75.32,903.85
75.33,903.97
75.34,904.09
75.35,904.21
75.36,904.33
75.37,904.45
75.38,904.57
75.39,904.69
75.40,904.81
75.41,904.93
75.42,905.05
75.43,905.17
75.44,905.29
75.45,905.41
75.46,905.53
75.47,905.65
75.48,905.77
75.49,905.89
75.50,906.01
75.51,906.13
75.52,906.25
75.53,906.37
75.54,906.49
75.55,906.61
75.56,906.73
75.57,906.85
75.58,906.97
75.59,907.09
75.60,907.21
75.61,907.33
75.62,907.45
75.63,907.57
75.64,907.69
75.65,907.81
75.66,907.93
75.67,908.05
75.68,908.17
75.69,908.29
75.70,908.41
75.71,908.53
75.72,908.65
75.73,908.77
75.74,908.89
75.75,909.01
75.76,909.13
75.77,909.25
75.78,909.37
75.79,909.49
75.80,909.61
75.81,909.73
75.82,909.85
75.83,909.97
75.84,910.09
75.85,910.21
75.86,910.33
75.87,910.45
75.88,910.57
75.89,910.69
75.90,910.81
75.91,910.93
75.92,911.05
75.93,911.17
75.94,911.29
75.95,911.41
75.96,911.53
75.97,911.65
75.98,911.77
75.99,911.89
76.00,912.01
76.01,912.13
76.02,912.25
76.03,912.37
76.04,912.49
76.05,912.61
76.06,912.73
76.07,912.85
76.08,912.97
76.09,913.09
76.10,913.21
76.11,913.33
76.12,913.45
76.13,913.57
76.14,913.69
76.15,913.81
76.16,913.93
76.17,914.05
76.18,914.17
76.19,914.29
76.20,914.41
76.21,914.53
76.22,914.65
76.23,914.77
76.24,914.89
76.25,915.01
76.26,915.13
76.27,915.25
76.28,915.37
76.29,915.49
76.30,915.61
76.31,915.73
76.32,915.85
76.33,915.97
76.34,916.09
76.35,916.21
76.36,916.33
76.37,916.45
76.38,916.57
76.39,916.69
76.40,916.81
76.41,916.93
76.42,917.05
76.43,917.17
76.44,917.29
76.45,917.41
76.46,917.53
76.47,917.65
76.48,917.77
76.49,917.89
76.50,918.01
76.51,918.13
76.52,918.25
76.53,918.37
76.54,918.49
76.55,918.61
76.56,918.73
76.57,918.85
76.58,918.97
76.59,919.09
76.60,919.21
76.61,919.33
76.62,919.45
76.63,919.57
76.64,919.69
76.65,919.81
76.66,919.93
76.67,920.05
76.68,920.17
76.69,920.29
76.70,920.41
76.71,920.53
76.72,920.65
76.73,920.77
76.74,920.89
76.75,921.01
76.76,921.13
76.77,921.25
76.78,921.37
76.79,921.49
76.80,921.61
76.81,921.73
76.82,921.85
76.83,921.97
76.84,922.09
76.85,922.21
76.86,922.33
76.87,922.45
76.88,922.57
76.89,922.69
76.90,922.81
76.91,922.93
76.92,923.05
76.93,923.17
76.94,923.29
76.95,923.41
76.96,923.53
76.97,923.65
76.98,923.77
76.99,923.89
77.00,924.01
77.01,924.13
77.02,924.25
77.03,924.37
77.04,924.49
77.05,924.61
77.06,924.73
77.07,924.85
77.08,924.97
77.09,925.09
77.10,925.21
77.11,925.33
77.12,925.45
77.13,925.57
77.14,925.69
77.15,925.81
77.16,925.93
77.17,926.05
77.18,926.17
77.19,926.29
77.20,926.41
77.21,926.53
77.22,926.65
77.23,926.77
77.24,926.89
77.25,927.01
77.26,927.13
77.27,927.25
77.28,927.37
77.29,927.49
77.30,927.61
77.31,927.73
77.32,927.85
77.33,927.97
77.34,928.09
77.35,928.21
77.36,928.33
77.37,928.45
77.38,928.57
77.39,928.69
77.40,928.81
77.41,928.93
77.42,929.05
77.43,929.17
77.44,929.29
77.45,929.41
77.46,929.53
77.47,929.65
77.48,929.77
77.49,929.89
77.50,930.01
77.51,930.13
77.52,930.25
77.53,930.37
77.54,930.49
77.55,930.61
77.56,930.73
77.57,930.85
77.58,930.97
77.59,931.09
77.60,931.21
77.61,931.33
77.62,931.45
77.63,931.57
77.64,931.69
77.65,931.81
77.66,931.93
77.67,932.05
77.68,932.17
77.69,932.29
77.70,932.41
77.71,932.53
77.72,932.65
77.73,932.77
77.74,932.89
77.75,933.01
77.76,933.13
77.77,933.25
77.78,933.37
77.79,933.49
77.80,933.61
77.81,933.73
77.82,933.85
77.83,933.97
77.84,934.09
77.85,934.21
77.86,934.33
77.87,934.45
77.88,934.57
77.89,934.69
77.90,934.81
77.91,934.93
77.92,935.05
77.93,935.17
77.94,935.29
77.95,935.41
77.96,935.53
77.97,935.65
77.98,935.77
77.99,935.89
78.00,936.01
78.01,936.13
78.02,936.25
78.03,936.37
78.04,936.49
78.05,936.61
78.06,936.73
78.07,936.85
78.08,936.97
78.09,937.09
78.10,937.21
78.11,937.33
78.12,937.45
78.13,937.57
78.14,937.69
78.15,937.81
78.16,937.93
78.17,938.05
78.18,938.17
78.19,938.29
78.20,938.41
78.21,938.54
78.22,938.66
78.23,938.78
78.24,938.90
78.25,939.02
78.26,939.14
78.27,939.26
78.28,939.38
78.29,939.50
78.30,939.62
78.31,939.74
78.32,939.86
78.33,939.98
78.34,940.10
78.35,940.22
78.36,940.34
78.37,940.46
78.38,940.58
78.39,940.70
78.40,940.82
78.41,940.94
78.42,941.06
78.43,941.18
78.44,941.30
78.45,941.42
78.46,941.54
78.47,941.66
78.48,941.78
78.49,941.90
78.50,942.02
78.51,942.14
78.52,942.26
78.53,942.38
78.54,942.50
78.55,942.62
78.56,942.74
78.57,942.86
78.58,942.98
78.59,943.10
78.60,943.22
78.61,943.34
78.62,943.46
78.63,943.58
78.64,943.70
78.65,943.82
78.66,943.94
78.67,944.06
78.68,944.18
78.69,944.30
78.70,944.42
78.71,944.54
78.72,944.66
78.73,944.78
78.74,944.90
78.75,945.02
78.76,945.14
78.77,945.26
78.78,945.38
78.79,945.50
78.80,945.62
78.81,945.74
78.82,945.86
78.83,945.98
78.84,946.10
78.85,946.22
78.86,946.34
78.87,946.46
78.88,946.58
78.89,946.70
78.90,946.82
78.91,946.94
78.92,947.06
78.93,947.18
78.94,947.30
78.95,947.42
78.96,947.54
78.97,947.66
78.98,947.78
78.99,947.90
79.00,948.02
79.01,948.14
79.02,948.26
79.03,948.38
79.04,948.50
79.05,948.62
79.06,948.74
79.07,948.86
79.08,948.98
79.09,949.10
79.10,949.22
79.11,949.34
79.12,949.46
79.13,949.58
79.14,949.70
79.15,949.82
79.16,949.94
79.17,950.06
79.18,950.18
79.19,950.30
79.20,950.42
79.21,950.54
79.22,950.66
79.23,950.78
79.24,950.90
79.25,951.02
79.26,951.14
79.27,951.26
79.28,951.38
79.29,951.50
79.30,951.62
79.31,951.74
79.32,951.86
79.33,951.98
79.34,952.10
79.35,952.22
79.36,952.34
79.37,952.46
79.38,952.58
79.39,952.70
79.40,952.82
79.41,952.94
79.42,953.06
79.43,953.18
79.44,953.30
79.45,953.42
79.46,953.54
79.47,953.66
79.48,953.78
79.49,953.90
79.50,954.02
79.51,954.14
79.52,954.26
79.53,954.38
79.54,954.50
79.55,954.62
79.56,954.74
79.57,954.86
79.58,954.98
79.59,955.10
79.60,955.22
79.61,955.34
79.62,955.46
79.63,955.58
79.64,955.70
79.65,955.82
79.66,955.94
79.67,956.06
79.68,956.18
79.69,956.30
79.70,956.42
79.71,956.54
79.72,956.66
79.73,956.78
79.74,956.90
79.75,957.02
79.76,957.14
79.77,957.26
79.78,957.38
79.79,957.50
79.80,957.62
79.81,957.74
79.82,957.86
79.83,957.98
79.84,958.10
79.85,958.22
79.86,958.34
79.87,958.46
79.88,958.58
79.89,958.70
79.90,958.82
79.91,958.94
79.92,959.06
79.93,959.18
79.94,959.30
79.95,959.42
79.96,959.54
79.97,959.66
79.98,959.78
79.99,959.90
80.00,960.02
80.01,960.14
80.02,960.26
80.03,960.38
80.04,960.50
80.05,960.62
80.06,960.74
80.07,960.86
80.08,960.98
80.09,961.10
80.10,961.22
80.11,961.34
80.12,961.46
80.13,961.58
80.14,961.70
80.15,961.82
80.16,961.94
80.17,962.06
80.18,962.18
80.19,962.30
80.20,962.42
80.21,962.54
80.22,962.66
80.23,962.78
80.24,962.90
80.25,963.02
80.26,963.14
80.27,963.26
80.28,963.38
80.29,963.50
80.30,963.62
80.31,963.74
80.32,963.86
80.33,963.98
80.34,964.10
80.35,964.22
80.36,964.34
80.37,964.46
80.38,964.58
80.39,964.70
80.40,964.82
80.41,964.94
80.42,965.06
80.43,965.18
80.44,965.30
80.45,965.42
80.46,965.54
80.47,965.66
80.48,965.78
80.49,965.90
80.50,966.02
80.51,966.14
80.52,966.26
80.53,966.38
80.54,966.50
80.55,966.62
80.56,966.74
80.57,966.86
80.58,966.98
80.59,967.10
80.60,967.22
80.61,967.34
80.62,967.46
80.63,967.58
80.64,967.70
80.65,967.82
80.66,967.94
80.67,968.06
80.68,968.18
80.69,968.30
80.70,968.42
80.71,968.54
80.72,968.66
80.73,968.78
80.74,968.90
80.75,969.02
80.76,969.14
80.77,969.26
80.78,969.38
80.79,969.50
80.80,969.62
80.81,969.74
80.82,969.86
80.83,969.98
80.84,970.10
80.85,970.22
80.86,970.34
80.87,970.46
80.88,970.58
80.89,970.70
80.90,970.82
80.91,970.94
80.92,971.06
80.93,971.18
80.94,971.30
80.95,971.42
80.96,971.54
80.97,971.66
80.98,971.78
80.99,971.90
81.00,972.02
81.01,972.14
81.02,972.26
81.03,972.38
81.04,972.50
81.05,972.62
81.06,972.74
81.07,972.86
81.08,972.98
81.09,973.10
81.10,973.22
81.11,973.34
81.12,973.46
81.13,973.58
81.14,973.70
81.15,973.82
81.16,973.94
81.17,974.06
81.18,974.18
81.19,974.30
81.20,974.42
81.21,974.54
81.22,974.66
81.23,974.78
81.24,974.90
81.25,975.02
81.26,975.14
81.27,975.26
81.28,975.38
81.29,975.50
81.30,975.62
81.31,975.74
81.32,975.86
81.33,975.98
81.34,976.10
81.35,976.22
81.36,976.34
81.37,976.46
81.38,976.58
81.39,976.70
81.40,976.82
81.41,976.94
81.42,977.06
81.43,977.18
81.44,977.30
81.45,977.42
81.46,977.54
81.47,977.66
81.48,977.78
81.49,977.90
81.50,978.02
81.51,978.14
81.52,978.26
81.53,978.38
81.54,978.50
81.55,978.62
81.56,978.74
81.57,978.86
81.58,978.98
81.59,979.10
81.60,979.22
81.61,979.34
81.62,979.46
81.63,979.58
81.64,979.70
81.65,979.82
81.66,979.94
81.67,980.06
81.68,980.18
81.69,980.30
81.70,980.42
81.71,980.54
81.72,980.66
81.73,980.78
81.74,980.90
81.75,981.02
81.76,981.14
81.77,981.26
81.78,981.38
81.79,981.50
81.80,981.62
81.81,981.74
81.82,981.86
81.83,981.98
81.84,982.10
81.85,982.22
81.86,982.34
81.87,982.46
81.88,982.58
81.89,982.70
81.90,982.82
81.91,982.94
81.92,983.06
81.93,983.18
81.94,983.30
81.95,983.42
81.96,983.54
81.97,983.66
81.98,983.78
81.99,983.90
82.00,984.02
82.01,984.14
82.02,984.26
82.03,984.38
82.04,984.50
82.05,984.62
82.06,984.74
82.07,984.86
82.08,984.98
82.09,985.10
82.10,985.22
82.11,985.34
82.12,985.47
82.13,985.59
82.14,985.71
82.15,985.83
82.16,985.95
82.17,986.07
82.18,986.19
82.19,986.31
82.20,986.43
82.21,986.55
82.22,986.67
82.23,986.79
82.24,986.91
82.25,987.03
82.26,987.15
82.27,987.27
82.28,987.39
82.29,987.51
82.30,987.63
82.31,987.75
